Code du département,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Voix,% Voix/Ins,% Voix/Exp,Tour,Year
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","5",148,"15,43","20,58","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","5",86,"9,17","11,62","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","6",66,"6,88","9,18","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","6",54,"5,76","7,3","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","7",225,"23,46","31,29","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","7",178,"18,98","24,05","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","8",4,"0,42","0,56","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","8",16,"1,71","2,16","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","9",23,"2,4","3,2","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","9",49,"5,22","6,62","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","10",29,"3,02","4,03","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","10",50,"5,33","6,76","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","11",5,"0,52","0,7","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","11",4,"0,43","0,54","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","12",19,"1,98","2,64","T1","2022"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","12",15,"1,6","2,03","T1","2022"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","2",10,"1,04","1,39","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","2",20,"2,13","2,7","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","3",167,"17,41","23,23","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","3",251,"26,76","33,92","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","4",20,"2,09","2,78","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","4",10,"1,07","1,35","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","5",148,"15,43","20,58","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","5",86,"9,17","11,62","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","6",66,"6,88","9,18","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","6",54,"5,76","7,3","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","7",225,"23,46","31,29","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","7",178,"18,98","24,05","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","8",4,"0,42","0,56","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","8",16,"1,71","2,16","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","9",23,"2,4","3,2","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","9",49,"5,22","6,62","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","10",29,"3,02","4,03","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","10",50,"5,33","6,76","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","11",5,"0,52","0,7","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","11",4,"0,43","0,54","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","12",19,"1,98","2,64","T2","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","12",15,"1,6","2,03","T2","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","2",10,"1,04","1,39","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","2",20,"2,13","2,7","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","3",167,"17,41","23,23","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","3",251,"26,76","33,92","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","4",20,"2,09","2,78","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","4",10,"1,07","1,35","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","5",148,"15,43","20,58","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","5",86,"9,17","11,62","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","6",66,"6,88","9,18","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","6",54,"5,76","7,3","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","7",225,"23,46","31,29","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","7",178,"18,98","24,05","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","8",4,"0,42","0,56","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","8",16,"1,71","2,16","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","9",23,"2,4","3,2","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","9",49,"5,22","6,62","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","10",29,"3,02","4,03","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","10",50,"5,33","6,76","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","11",5,"0,52","0,7","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","11",4,"0,43","0,54","T1","2017"
"93",959,231,"24,09",728,"75,91",7,"0,73","0,96",2,"0,21","0,27",719,"74,97","98,76","12",19,"1,98","2,64","T1","2017"
"93",938,184,"19,62",754,"80,38",12,"1,28","1,59",2,"0,21","0,27",740,"78,89","98,14","12",15,"1,6","2,03","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","1",5,"0,54","0,68","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","1",10,"1,07","1,37","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","2",14,"1,5","1,91","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","2",19,"2,03","2,61","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","3",210,"22,48","28,61","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","3",210,"22,48","28,85","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","4",7,"0,75","0,95","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","4",12,"1,28","1,65","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","5",48,"5,14","6,54","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","5",70,"7,49","9,62","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","6",70,"7,49","9,54","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","6",35,"3,75","4,81","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","7",265,"28,37","36,1","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","7",277,"29,66","38,05","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","8",6,"0,64","0,82","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","8",9,"0,96","1,24","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","9",59,"6,32","8,04","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","9",33,"3,53","4,53","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","10",38,"4,07","5,18","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","10",30,"3,21","4,12","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","11",4,"0,43","0,54","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","11",12,"1,28","1,65","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","12",8,"0,86","1,09","T1","2022"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","12",11,"1,18","1,51","T1","2022"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","2",14,"1,5","1,91","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","2",19,"2,03","2,61","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","3",210,"22,48","28,61","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","3",210,"22,48","28,85","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","4",7,"0,75","0,95","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","4",12,"1,28","1,65","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","5",48,"5,14","6,54","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","5",70,"7,49","9,62","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","6",70,"7,49","9,54","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","6",35,"3,75","4,81","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","7",265,"28,37","36,1","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","7",277,"29,66","38,05","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","8",6,"0,64","0,82","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","8",9,"0,96","1,24","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","9",59,"6,32","8,04","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","9",33,"3,53","4,53","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","10",38,"4,07","5,18","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","10",30,"3,21","4,12","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","11",4,"0,43","0,54","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","11",12,"1,28","1,65","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","12",8,"0,86","1,09","T2","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","12",11,"1,18","1,51","T2","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","2",14,"1,5","1,91","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","2",19,"2,03","2,61","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","3",210,"22,48","28,61","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","3",210,"22,48","28,85","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","4",7,"0,75","0,95","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","4",12,"1,28","1,65","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","5",48,"5,14","6,54","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","5",70,"7,49","9,62","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","6",70,"7,49","9,54","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","6",35,"3,75","4,81","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","7",265,"28,37","36,1","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","7",277,"29,66","38,05","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","8",6,"0,64","0,82","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","8",9,"0,96","1,24","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","9",59,"6,32","8,04","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","9",33,"3,53","4,53","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","10",38,"4,07","5,18","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","10",30,"3,21","4,12","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","11",4,"0,43","0,54","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","11",12,"1,28","1,65","T1","2017"
"93",934,188,"20,13",746,"79,87",10,"1,07","1,34",2,"0,21","0,27",734,"78,59","98,39","12",8,"0,86","1,09","T1","2017"
"93",934,193,"20,66",741,"79,34",11,"1,18","1,48",2,"0,21","0,27",728,"77,94","98,25","12",11,"1,18","1,51","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","1",4,"0,43","0,59","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","1",4,"0,41","0,6","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","1",1,"0,11","0,15","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","2",17,"1,81","2,49","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","2",15,"1,54","2,24","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","2",18,"1,93","2,63","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","3",227,"24,2","33,24","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","3",122,"12,53","18,24","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","3",160,"17,11","23,36","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","4",8,"0,85","1,17","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","4",3,"0,31","0,45","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","4",7,"0,75","1,02","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","5",96,"10,23","14,06","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","5",41,"4,21","6,13","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","5",121,"12,94","17,66","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","6",71,"7,57","10,4","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","6",20,"2,05","2,99","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","6",39,"4,17","5,69","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","7",158,"16,84","23,13","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","7",421,"43,22","62,93","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","7",266,"28,45","38,83","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","8",9,"0,96","1,32","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","8",5,"0,51","0,75","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","8",4,"0,43","0,58","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","9",30,"3,2","4,39","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","9",18,"1,85","2,69","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","9",13,"1,39","1,9","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","10",49,"5,22","7,17","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","10",9,"0,92","1,35","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","10",44,"4,71","6,42","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","11",5,"0,53","0,73","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","11",3,"0,31","0,45","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","11",4,"0,43","0,58","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","12",9,"0,96","1,32","T1","2022"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","12",8,"0,82","1,2","T1","2022"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","12",8,"0,86","1,17","T1","2022"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","2",17,"1,81","2,49","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","2",15,"1,54","2,24","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","2",18,"1,93","2,63","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","3",227,"24,2","33,24","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","3",122,"12,53","18,24","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","3",160,"17,11","23,36","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","4",8,"0,85","1,17","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","4",3,"0,31","0,45","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","4",7,"0,75","1,02","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","5",96,"10,23","14,06","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","5",41,"4,21","6,13","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","5",121,"12,94","17,66","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","6",71,"7,57","10,4","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","6",20,"2,05","2,99","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","6",39,"4,17","5,69","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","7",158,"16,84","23,13","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","7",421,"43,22","62,93","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","7",266,"28,45","38,83","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","8",9,"0,96","1,32","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","8",5,"0,51","0,75","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","8",4,"0,43","0,58","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","9",30,"3,2","4,39","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","9",18,"1,85","2,69","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","9",13,"1,39","1,9","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","10",49,"5,22","7,17","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","10",9,"0,92","1,35","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","10",44,"4,71","6,42","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","11",5,"0,53","0,73","T2","2017"
